,ts,tx,ty,tz,rx,ry,rz,motor0,motor1
95,1543203908.247141,0.06730161509513855,-0.26143372745513915,-0.0977526997089386,-1.3980079666598237,-0.06140568192862841,-1.5787646679034562,709,4213
96,1543203908.257097,0.0672879955291748,-0.2614305057525635,-0.09774212622642517,-1.3994627929615104,-0.061468605366831956,-1.5785525854494464,709,4213
97,1543203908.267133,0.06725596017837523,-0.26144121246337887,-0.09773467755317687,-1.4000515729952565,-0.06169423760006156,-1.5785517996280651,708,4223
98,1543203908.277127,0.06724871740341186,-0.2614383056640625,-0.0977350954055786,-1.4002536835676846,-0.06155957141455885,-1.578690447602437,708,4223
99,1543203908.287136,0.06724230427742005,-0.26144663848876953,-0.09772555141448974,-1.4007107528471843,-0.06161910198025734,-1.5787712262108722,708,4223
100,1543203908.297145,0.06722675290107727,-0.26144949684143065,-0.0977147659778595,-1.4012388468394203,-0.06151253996339012,-1.578792084976435,708,4223
101,1543203908.307109,0.06720016779899597,-0.2614467838287353,-0.09767879433631897,-1.4034926512266266,-0.061375099993942694,-1.578352832531113,708,4223
102,1543203908.317133,0.06715259923934937,-0.2614541477203369,-0.09766296439170837,-1.4051594270747125,-0.06133540213491095,-1.57876816820447,708,4223
103,1543203908.327143,0.06715408291816712,-0.2614420602798462,-0.09766180167198181,-1.4063960788521073,-0.06070980123537824,-1.5782585333702266,708,4223
104,1543203908.337138,0.06717008242607117,-0.2614383783340454,-0.09761617703437805,-1.4088235217130374,-0.060930225131615876,-1.577824069567549,708,4235
105,1543203908.347134,0.06715607528686524,-0.26143971061706545,-0.09760729312896728,-1.410347840013219,-0.06076269578224427,-1.577722061520312,708,4235
106,1543203908.357123,0.06707097873687744,-0.26144382858276366,-0.09758294262886047,-1.412113211928678,-0.06084771917567782,-1.5779689791617801,708,4235
107,1543203908.367132,0.06703478302955627,-0.2614403162002563,-0.09757954530715943,-1.412859527573866,-0.06077260317057165,-1.5777905560671195,708,4235
108,1543203908.377108,0.0669962739944458,-0.261448673248291,-0.09756993470191955,-1.4138457148050505,-0.06072548760578595,-1.5779876686107168,708,4235
109,1543203908.387109,0.0670106565952301,-0.2614353261947632,-0.09757614798545837,-1.4150699671119107,-0.060414552246710794,-1.5777149785541826,708,4235
110,1543203908.397141,0.06699192590713501,-0.2614348659515381,-0.09756592574119567,-1.4157289941886073,-0.060551122775193554,-1.5775337335760793,709,4244
111,1543203908.407132,0.06695793452262878,-0.2614434410095215,-0.0975526876926422,-1.4164259778078123,-0.06046783862356907,-1.5778646741336908,709,4244
112,1543203908.417135,0.06698345379829407,-0.2614369976043701,-0.09755507369041443,-1.4170675257280152,-0.06030431019634115,-1.577447081243916,709,4244
113,1543203908.427144,0.06696568598747253,-0.26143988018035885,-0.09753324847221374,-1.4178152981421206,-0.06040193116386113,-1.5776220432699661,709,4244
114,1543203908.437105,0.06693258481025696,-0.26145022354125974,-0.09747808589935303,-1.4195266976530774,-0.060479687621734404,-1.5775497846162552,709,4244
115,1543203908.447142,0.06692095155715942,-0.2614435863494873,-0.09748346953392029,-1.4209152994819476,-0.06004922137273243,-1.5773964891093923,709,4244
116,1543203908.457097,0.06689740042686462,-0.26143656158447265,-0.09749042768478393,-1.422655001213576,-0.05984888906325626,-1.5768180376339695,709,4244
117,1543203908.467131,0.06684942007064819,-0.2614345510482788,-0.09748442635536193,-1.4241192384971455,-0.05997234612858122,-1.5771752312308636,709,4253
118,1543203908.47714,0.06681566486358642,-0.26143915348052976,-0.09745113139152527,-1.4253322104653938,-0.06025826455325313,-1.5768142895450359,709,4253
119,1543203908.487104,0.0667670244216919,-0.2614269691467285,-0.09749216570854187,-1.4265224949362594,-0.05974624358211315,-1.5767151647636963,709,4253
120,1543203908.497134,0.06674627108573913,-0.2614247890472412,-0.09747905483245849,-1.4270700802229779,-0.05967112605470774,-1.5767129106009665,709,4253
121,1543203908.507125,0.06675452518463135,-0.26144072799682616,-0.09743766322135924,-1.4283463470834248,-0.059896679903436216,-1.576440831296456,709,4253
122,1543203908.517135,0.06671672468185424,-0.2614495210647583,-0.09741099939346314,-1.430092703825271,-0.05995555007664216,-1.576753028629238,709,4253
123,1543203908.527102,0.0666609565258026,-0.26144448261260983,-0.09741158075332641,-1.4329549451917796,-0.05921920410664939,-1.5764950349554603,709,4260
124,1543203908.537137,0.0665054003715515,-0.2614309175491333,-0.09738603119850159,-1.4399390493245046,-0.0590769348783252,-1.5761382642084745,709,4260
125,1543203908.547123,0.0664314344406128,-0.2614242561340332,-0.09732084016799926,-1.4451992123194284,-0.059403749561515,-1.575417022564576,709,4260
126,1543203908.557111,0.06614823951721191,-0.2614358106613159,-0.09732562427520751,-1.4519322693501417,-0.05925605136165259,-1.5753029183099017,709,4260
127,1543203908.567102,0.06602161207199096,-0.2614198232650757,-0.09738243403434753,-1.4552398397532507,-0.058756006108258416,-1.5753077167362675,709,4260
128,1543203908.577117,0.06600147643089294,-0.26140058994293214,-0.09739846987724304,-1.4576199973646635,-0.05858242503095008,-1.5749025359685598,709,4260
129,1543203908.587145,0.06598582816123962,-0.2614278896331787,-0.09731982278823852,-1.4593487007036052,-0.05896751304374299,-1.575184856761725,709,4273
130,1543203908.597118,0.06598872890472411,-0.26144976329803465,-0.09726581082344055,-1.4604376212740369,-0.05908565353956912,-1.5752963233339516,709,4273
131,1543203908.607103,0.06595631203651428,-0.2614421571731567,-0.09728419632911682,-1.4621502819282755,-0.05855818643084922,-1.5753244578016004,709,4273
132,1543203908.61713,0.06594250473976135,-0.2614507806777954,-0.09723465356826781,-1.4634673823558486,-0.05892482650413248,-1.5750928212317554,709,4273
